"eventType","A","B","C","D","E"
"EXPECTED","0.9900563080753548","2.321260348004609","0.5597817670065257","2.8400830319489763","4.999848180589259"
"EXPECTED","0.24385959247262923","0.9639581867754703","1.1320076024697192","0.6706445532081478","5.172151126513351"
"ANOMALOUS","-2.7933579911062103","1.9380737147790936","-1.9954702123799997","0.7185341532702338","-10.279223745514479"
"EXPECTED","2.069327936275288","2.4176849246372623","0.3410639279971608","2.780450208424366","4.902820376951199"
"EXPECTED","2.6008671974116","2.8570737979548135","1.3083258103767954","2.8911662062760377","4.758226253287877"
"EXPECTED","1.6168501998445206","2.5165995607661023","0.8753211509480168","3.5520555646167367","5.046693314438922"
"EXPECTED","1.4518889321220223","1.375937467689038","1.4534781534459154","1.6267202462359942","5.213933454889345"
"EXPECTED","1.3774617960517588","2.9484777026137245","0.484280145220101","4.719541791133852","5.105517860281147"
"EXPECTED","1.5275442897901033","2.075872829140979","1.1187542379783022","3.5255853158529673","5.10515653888298"
"ANOMALOUS","-0.922642639833315","1.6722790683406041","-1.7438981250275503","3.141351127901122","-9.612978546155022"
"EXPECTED","2.1817305115078933","0.8717781042376889","0.46804191691731944","1.1252229291987526","5.052956788138914"
"EXPECTED","0.8839112747348704","2.0302245187520627","-0.19431218849467058","2.2289399850461518","4.822252362058757"
"ANOMALOUS","-2.1693552236105664","1.8905403165605221","-1.8880471322995527","1.6720557365128568","-9.441935524181464"
"EXPECTED","1.9353839555108627","2.1114985395317487","0.4712501602612602","3.43886556217944","4.679448332925795"
"ANOMALOUS","-0.8513347850625634","2.178505520066596","-1.310072992752798","2.2236293831723284","-10.968417333405645"
"EXPECTED","0.7971548783314623","2.2642974203388793","1.7689378276419885","0.8185306741792275","5.160255327206215"
"EXPECTED","1.7272673895549906","1.2983803339076272","1.5154378471440926","2.899407702473265","5.2007481361093015"
"EXPECTED","3.316590935685215","2.435470246322092","1.638332038683862","0.9301313735094525","5.062482447681649"
"EXPECTED","0.6682501248651259","1.985046963516727","1.7604156927500383","3.7981104648117725","4.928119417529619"
"EXPECTED","-0.1592609719611069","2.1300591063196475","0.6769412082243081","1.977094981311046","4.963930714410224"
"EXPECTED","3.4406568684643655","2.7080354870617107","0.6892082038127749","1.5198405113774744","5.350469927104898"
"EXPECTED","0.6431876145178237","2.2562590535642757","0.8085271705534349","1.1173888636736973","4.989896550861546"
"ANOMALOUS","-2.0104319833143838","0.991150406797326","-2.324232753211741","1.6087341813060871","-10.002509542291506"
"ANOMALOUS","-2.05389926135366","2.6051653268894386","-2.2299797415712117","3.6447387149469055","-9.811681820422777"
"EXPECTED","-0.5195906634720395","1.232221121659422","0.35340666499690854","0.7387221017720338","5.031019583703535"
"EXPECTED","-0.4775191886819421","1.8135154875415636","0.5096378334123186","1.7782431344963194","4.371915262880672"
"EXPECTED","2.5524540990205997","2.762539181394299","-0.37184070878809794","2.4604750282485384","5.055181930466672"
"EXPECTED","2.109368150043747","2.8206499150522846","1.0934108749269782","2.4771928122806077","5.918038907021424"
"ANOMALOUS","-3.605043114869571","1.1745037710999324","-3.1395588753052674","0.8080720910512826","-10.309941432279686"
"EXPECTED","-0.8417631945451427","2.3834671369764604","1.2938146433088404","2.7300651974066397","5.570688322496279"
"EXPECTED","1.1699421075240106","2.6498246322718195","1.1073714834364237","1.2987963335049926","5.226986266859544"
"EXPECTED","-0.026201987815356764","1.2558893964731457","0.8524079737119705","1.2323726807219675","4.778058851093789"
"ANOMALOUS","-2.1109300548221452","1.5240811138960206","-1.7298299735385707","2.2314000957701174","-9.671440137776248"
"EXPECTED","1.1843391293295373","2.1884937272340848","0.20739614532470474","2.7915373460019755","4.951471675867859"
"EXPECTED","-1.2638510121744262","2.6165618534462385","0.8312964317452182","0.5893265624257016","4.988117594137354"
"EXPECTED","2.390242351979423","1.7696271237455035","1.6546037825944282","1.815873193030526","4.967609496168472"
"EXPECTED","0.5645738226756892","2.0565214673750947","0.9022541340268436","3.7935836336671134","4.970527636565074"
"EXPECTED","1.3427438947188957","3.0306160595815905","0.9178198305999591","2.389528208178822","5.363231046620632"
"EXPECTED","1.471860993884048","2.1784096805593824","0.8097224263202483","3.342823927105983","4.612935237868141"
"EXPECTED","1.1654622307518367","1.9574219919583276","0.6922248522929291","1.8367411704329661","5.355555529548591"
"EXPECTED","0.8268454282359442","2.3535455768965448","1.0101861286688631","2.5298513322783203","5.033652879322683"
"EXPECTED","0.3458001763400651","2.591982724948741","0.4278746325492957","1.8670669804630968","4.792470377883985"
"EXPECTED","1.870580845669228","2.878535515789178","2.1443062330588574","0.6862929556438144","4.569811267196404"
"EXPECTED","0.06718921460403715","1.8239071520284733","1.1324223095274895","0.46543915537431757","4.57101642606025"
"ANOMALOUS","-2.756672077283446","1.265694147967837","-2.4165946353510193","2.4807058457414826","-9.90733794573424"
"EXPECTED","1.0341957484986959","1.4596289164080996","2.1398675692041915","2.055486107003811","5.3245495907361295"
"ANOMALOUS","-1.3751498571869911","1.8694413374194483","-1.7335691451350939","2.9906236618134123","-10.94524922194926"
"EXPECTED","1.271451157403519","2.1802060981211246","0.8781624771704556","2.33397880171129","4.560071584853209"
"ANOMALOUS","-3.329433749475182","2.967711648529556","-2.8565514900423326","1.3996793911080814","-9.743405504393484"
"EXPECTED","1.649508121779419","0.37069072611079323","0.6712355763814377","2.407384520005064","4.749886027711592"
"EXPECTED","1.7013347284674374","2.188466381298039","0.3108070110803719","1.9490193769217368","4.934823107152871"
"ANOMALOUS","-1.8887574482604608","2.2326133198136593","-1.8591712988690592","2.73172382527075","-9.46873746928782"
"EXPECTED","-0.40441556643357024","2.232169313287129","0.6636363055191062","2.9577960927471807","5.423633700270495"
"EXPECTED","1.4730258050679363","2.740931718841848","1.3878516480282306","3.073765644230574","5.012658427952609"
"EXPECTED","2.812795517983555","2.2366790164718453","1.2497648782651452","2.6340888553176716","4.866516473385785"
"ANOMALOUS","-0.36338629039491854","1.9264938253232937","-1.920490250188532","2.323695193705211","-10.211451083313527"
"EXPECTED","0.5107771520674333","2.053696970734006","1.883102838653569","1.2638581719449822","5.245768100423892"
"EXPECTED","-0.1339277755115713","3.144976705300916","1.1063163489091679","0.06298977768693437","5.036871360282412"
"EXPECTED","0.6582263727171909","2.171580590192685","1.6944188010930734","1.8593374847788846","5.065334858574092"
"EXPECTED","0.4148175650444995","1.7915959650259854","0.7681854817533293","1.5133636246696485","4.952008499156134"
"EXPECTED","-0.49376842983629343","1.4019509623922697","1.602423294685328","1.495970895256022","4.897705131128377"
"EXPECTED","0.6509513201459777","2.0072713853132647","1.0240002311293455","0.7967711430596911","5.131892051724275"
"EXPECTED","0.02231061273785373","2.69378518186849","1.2183239742846463","2.6775816202977856","5.277937287507397"
"EXPECTED","2.2509196135196348","0.9585421308230837","1.7200682129610665","1.3001706971542002","4.811780365412403"
"EXPECTED","2.208093905401978","2.56182936403712","1.305946704660542","0.38619922017669195","5.546254091146986"
"EXPECTED","1.5579155731955305","0.9337659690436135","0.5405836755434772","0.6700142594901386","5.099343299731006"
"ANOMALOUS","-1.1117774033269456","0.9392656707884695","-1.297016722085095","1.6278502303695186","-9.669662430127659"
"EXPECTED","-0.6384862469984947","2.839852579603134","1.5774419054326163","2.3500660114928182","5.201327317621488"
"EXPECTED","-0.4688233497303327","2.271204472967998","0.7242372406476572","4.505416804488973","4.238187424852389"
"EXPECTED","2.355936244934513","1.101690480770779","0.9238003963772126","1.6978614593106696","4.92216522056922"
"EXPECTED","1.1928096958333767","1.6081929532659212","1.1658760081676582","2.9128277082397314","4.408896119300616"
"EXPECTED","1.3209473891517218","0.8699274709751281","0.5008007911518725","3.653183607178443","5.26077928915414"
"ANOMALOUS","-2.266766772457414","1.5178006650282787","-1.6265429943787366","2.3704634265684303","-9.711345714165413"
"EXPECTED","2.183222961215832","2.7158432587113737","1.6219194018385874","2.80759314793149","5.018804304436253"
"EXPECTED","-0.10929029646264499","2.4342323771129495","1.9171075936972803","0.35051659140165614","4.770062646881495"
"EXPECTED","2.5147300449084384","1.9052749290945736","0.956165410256878","1.7349072569380983","4.929155916816393"
"EXPECTED","1.4906757294553508","1.5198120767268621","0.9525178446867181","1.2104886952201128","4.590001917346894"
"EXPECTED","0.2446322084100906","1.8240371895271237","0.8633318642488774","0.2400463515461546","5.505271912725357"
"ANOMALOUS","1.2067689523650844","2.5909435319017384","-2.638748683955816","4.159006444153237","-10.329759977809774"
"EXPECTED","0.7310434598312503","1.8483036961046664","0.8550832035041465","1.7283769599677243","4.563672548080523"
"EXPECTED","1.1741110507782566","2.788256472646297","1.3275587672682028","2.9785566716086604","4.481326137829012"
"EXPECTED","-0.10263826698556033","1.5432297772032217","0.6916353411760987","4.161586005497031","4.822891024038913"
"EXPECTED","1.2575775306915506","2.342383050340774","0.8287063046696738","3.67997116856366","4.618179934195726"
"EXPECTED","2.6937317388432813","1.6071386421245204","1.1654308492067083","3.6346366313520857","4.7733406162652905"
"EXPECTED","0.9722716392298173","2.3642763341614796","1.2103968513298615","2.562486349849882","5.110669501018528"
"EXPECTED","-0.1075080890424236","1.7757870166628926","1.3889063767728445","1.1480155239180294","4.970119374483271"
"EXPECTED","3.2415904789212817","2.2754834057647284","0.46758969418535434","2.592925465687143","4.772039170277912"
"EXPECTED","1.6902853815749883","1.2916311110635528","0.570716293846547","1.2729810402236943","4.9349913770535565"
"ANOMALOUS","-3.4542662583494996","3.116280883723318","-2.0176974222505066","1.675637839089965","-10.497402180338247"
"ANOMALOUS","-3.1031693183435367","2.026056811264043","-2.3610253618249684","1.7865647722034739","-9.729271954871095"
"EXPECTED","2.2465948070091746","1.885842350379114","1.297126728791656","1.1458832555274487","5.135771457568362"
"EXPECTED","1.1302058416026037","2.199084240317827","0.9819548246276764","3.1162514961888848","4.977700250734853"
"ANOMALOUS","-1.5314678252556977","2.1951241086921605","-1.8856530340144517","1.8480941972321798","-10.193359220033585"
"EXPECTED","-0.625850990160407","1.5558708423968302","0.8338446524558633","1.3440918408263587","4.902424137636794"
"EXPECTED","0.9531436969665638","2.8536536745422887","0.96816960222181","2.395755026797361","4.952159900203469"
"EXPECTED","0.08317823809182934","2.085671439748606","0.8289025988429111","2.095697192979274","5.446781822394353"
"EXPECTED","2.3848483426951876","1.7515158894824185","0.23093710112692412","1.9657076901717365","5.189388313630422"
"EXPECTED","0.27755602205045904","1.81752528719114","1.1620297558196315","1.545420535085765","4.685192331811823"
"ANOMALOUS","-2.3045911546972047","3.018179487105219","-2.07496022212536","1.845123379893834","-9.76899248068637"
"EXPECTED","0.528196102774277","1.996189425239051","1.0638975776594328","0.9637456440170937","5.224079873395938"
"EXPECTED","1.750546095161245","1.6126881177800891","1.3325160196135684","1.6809710980481243","4.861317490135666"
"ANOMALOUS","-2.4575536494586983","2.1401426244800694","-1.4829732285228179","3.561229798715245","-9.84982262153759"
"EXPECTED","1.7451595060230796","0.7897126848656459","1.2477780107112166","0.7337636877041416","4.698537393503177"
"ANOMALOUS","-1.7444197029373552","2.4863054131016535","-1.640697707165767","1.515690855007334","-10.119332787740532"
"EXPECTED","1.8674893224076925","2.190861283150365","-0.21234991360116107","2.7716474981336163","5.203984108278245"
"EXPECTED","1.0867788098608115","0.6897097349486037","-0.31733136735418044","3.337533519478702","5.082167959319346"
"EXPECTED","-0.5980774807543014","2.692650875078579","0.5098757975290638","2.2433077182789405","5.137914246066052"
"ANOMALOUS","-2.880155110726819","1.882241381601846","-1.9895615548968812","-0.19582291852267142","-10.506614571595414"
"EXPECTED","2.0579826548006976","1.7146407515705686","1.593192313003267","1.2994021988193456","4.930300197422981"
"EXPECTED","0.893144778728589","2.1315377869870744","0.9177521858548413","3.350320642297376","5.006568980019006"
"ANOMALOUS","-0.20025140186528478","2.0474849404459707","-2.25675162575606","1.1593946325878948","-9.879917852365603"
"EXPECTED","2.9412369275180135","3.2674124511427127","0.20620857598433884","2.241894227582688","4.756274028071976"
"EXPECTED","2.486043662574602","2.8262923716534685","0.6286371097003205","2.1992406633224166","4.9847695186380285"
"EXPECTED","-0.06199005427699933","1.6105577936068798","0.598284422535552","2.017831616381593","4.821688774585449"
"EXPECTED","2.2805530615276757","1.9197769116147028","0.4088360925292538","2.526899494044716","4.831411008250505"
"EXPECTED","0.894152357451768","1.088193721504764","0.03859831341655462","2.7731709895272765","4.611307840294854"
"EXPECTED","-0.21341840095066944","2.591633777205463","0.2005824297060117","0.3832953401835433","5.178319363093948"
"EXPECTED","1.699781437280687","1.430687899999683","0.6144788435472648","3.8540531001866514","4.79723784271196"
"EXPECTED","1.2647838941683596","2.2995099253138327","0.7328786877756749","0.8259071913294138","4.901511395074563"
"EXPECTED","0.4653269483471758","1.350114433767811","0.6055961301299269","1.285103026312636","5.522784132766733"
"EXPECTED","2.0981945537908926","2.3661091792596363","0.8353922284689134","1.5303352605505391","5.031799793428475"
"EXPECTED","0.34154516860801654","1.4490978152365026","1.9009083770024273","2.7390257768742843","5.291073509018435"
"EXPECTED","2.260149162748398","2.7096383369763597","2.122471248610026","2.5396965698396423","5.028745136900767"
"EXPECTED","2.155024449906269","1.2238158985934509","0.523366928928067","1.9053920033609064","5.047739531026155"
"ANOMALOUS","-2.9674263587010303","2.733309027375315","-2.4250849837292487","1.9580576296933139","-9.90636883507074"
"EXPECTED","-0.331680142985312","3.077474559377622","0.9331252032498212","2.3047013750811005","4.807523579299243"
"EXPECTED","1.1901587892117798","1.8254640460982587","1.0394504002826745","1.3575522056813034","5.059856429745812"
"EXPECTED","2.5693089034911134","3.0084352216803563","0.9361716752549678","3.0249084250392473","4.601324192831536"
"EXPECTED","0.45013781168004696","1.0120206256919546","0.833212726060528","3.781956079295262","5.263565083593603"
"ANOMALOUS","-0.9636948467810196","1.6335869998017456","-2.1155853915749914","0.8464329349972652","-9.632451468476106"
"EXPECTED","0.9044104951901455","2.375263265936645","1.9841644746558496","0.3117435056192537","4.268664390367025"
"EXPECTED","0.08908344334064999","1.6735494931061714","1.258425652718146","3.4022599677007754","5.334524001159835"
"EXPECTED","0.533853628546639","2.156542558131343","1.0493247243144828","3.0025461033213015","5.551297348510057"
"EXPECTED","0.06594310400882575","2.019048538829128","1.2746813827773766","1.2527449410286189","4.471964109549577"
"EXPECTED","0.1491043429363642","1.6165382247911144","0.9043889820014613","1.2820369339522504","5.21583831551404"
"EXPECTED","-0.8231190876672934","1.9730978232834848","0.8631955799862178","1.9949506424233705","4.4188228756454855"
"EXPECTED","-0.34954222193720064","2.235514742121985","1.9258845644377933","1.9836032245730493","4.831071427240196"
"EXPECTED","-0.5052573980447492","1.9186044089691188","0.9754610907989321","2.1759615818834117","5.431944887490288"
"ANOMALOUS","0.10785982563820395","1.0622792020837437","-2.0271738315020396","1.5283225177008424","-9.813439402618274"
"ANOMALOUS","-2.9653210365551415","2.8282267344778074","-1.6898970630447265","1.7165356872878872","-10.273341629152755"
"EXPECTED","-0.025937816273101655","2.2488779999667416","1.34364774976393","1.5931818785151393","4.929167946004138"
"EXPECTED","1.801478284999789","1.8414664369498097","1.242006246804422","0.4236635114937668","4.576725707410286"
"EXPECTED","0.15493442992416806","1.5409459608198504","0.779655525078693","2.6027576476506535","4.829988569857164"
"EXPECTED","0.6630032761902922","2.3413737915759834","0.7834920017055914","2.284332276683494","4.55567280839914"
"EXPECTED","2.7377518187831584","2.4854744017691406","0.7325160785905204","2.548686924067984","4.8369464942746685"
"EXPECTED","1.501147057336166","1.910815138955307","1.4009643353299297","2.2695151279551693","5.2754965133091805"
"EXPECTED","1.8619940143896927","3.1785438574732567","0.6074947919704192","1.2673703520803477","4.6387663705103845"
"EXPECTED","0.11400468599458169","2.0733255966256254","1.978665721463092","2.8009010495168933","4.977701239229266"
"EXPECTED","1.558848425118755","2.2058708292302898","0.9021348979319246","1.8462325352480764","5.3735792196243"
"ANOMALOUS","-1.973421450881836","1.4321327449026138","-1.9915018303647218","1.9354018334887197","-9.324541541316345"
"EXPECTED","1.069937062149536","1.6169050920933188","0.8687445605257744","0.8777639870190399","5.223106526992301"
"EXPECTED","1.885082898602998","1.1787242240035114","-0.3603544223347517","1.509321991139346","5.189164657035608"
"EXPECTED","0.8181346989458355","0.6768744567839662","1.2214975624212259","1.982762281229992","5.074524717321425"
"ANOMALOUS","-1.8943163340111326","2.133043690854453","-1.274489350464011","2.3980175747368264","-9.830589972734847"
"EXPECTED","0.10578218619734137","2.3104358397001112","0.9962205885174481","2.173840081705393","5.086996521564961"
"ANOMALOUS","-2.0745864529830467","3.56104259003306","-2.7020315098818974","1.8489197045457304","-9.837656608934779"
"EXPECTED","0.5541837188494216","1.944397107389164","0.5912583639046634","0.2876972199690322","5.039318623713681"
"EXPECTED","2.4506297521126594","2.5904290101363703","1.2732942366889914","2.3181261543396765","5.11657844876651"
"EXPECTED","1.339072762398735","3.3147364270501978","1.3557917134627064","1.8656605553440126","5.044880609443755"
"EXPECTED","-0.33129297557838777","2.5892453297208853","1.1047751646571229","2.671390338687931","4.727907222020504"
"EXPECTED","0.6821492776931941","1.501232195941066","1.405122121910929","2.321841582870374","5.030236674868524"
"EXPECTED","1.3486653821199335","1.1108935309506411","1.5596169200124748","3.885277599495475","5.335870270333022"
"EXPECTED","1.1321492495772192","1.7604836170339737","0.7862851566288288","-0.11046359418143359","4.945882306281215"
"EXPECTED","1.2945987875618632","3.2079194558192965","1.2335667373913541","2.439290337445587","5.028595220208968"
"EXPECTED","2.86557961822138","1.9638730184238828","1.3457957273633625","4.588211359725166","4.439942395158017"
"EXPECTED","1.1472848407771268","2.840598855128653","1.0219337102604344","3.5678512978178016","5.2477358562404"
"EXPECTED","0.8588700926082038","2.932627525130348","0.967598280420999","2.607406784932142","5.530701807846055"
"ANOMALOUS","-3.322536083728978","1.648682995573962","-2.0851942374321877","2.8661766571055383","-9.635035218605887"
"EXPECTED","0.7364194351348942","1.7444411378125064","0.2062625632234626","4.535355896122807","5.167388207070772"
"ANOMALOUS","-2.768246303133254","1.1250201523590921","-1.9841497761003681","2.559302922650268","-10.379548066438112"
"ANOMALOUS","-2.6771524274496987","0.6488086102817652","-2.0488134773645745","1.4497767563788888","-10.114718973818102"
"EXPECTED","-0.06373641662756313","1.861455626623825","2.536170156052264","2.1865447761137156","5.031889424649629"
"ANOMALOUS","-2.5257246727702265","3.618193909144427","-1.9619811616506524","2.914557506422452","-10.149902197659719"
"EXPECTED","-0.6665473053767954","2.292842693262985","1.7629146529612563","2.4960356170956906","4.512298758612253"
"ANOMALOUS","-2.416386999786051","2.288990394643308","-1.5385832118190148","2.491762750838448","-9.40213877454588"
"EXPECTED","0.8272990527513479","1.9463465039974792","1.9185256564494018","2.054500488462064","4.852862217570997"
"ANOMALOUS","-2.7570970158516888","1.1846730181833558","-1.9332979987037933","1.8920438321791997","-9.312047249346469"
"ANOMALOUS","-2.412937702087843","2.6292893550047807","-2.3755483038508336","3.415263565159465","-9.423760615473153"
"EXPECTED","2.074145005702862","1.4124012664079633","0.17323170648144626","1.757091639975207","5.07977421883246"
"EXPECTED","1.2390569397957107","3.074421421236805","1.0131898601970222","3.5469756572535873","4.650077447309926"
"EXPECTED","0.3900287336493181","1.3922431760870775","0.7414649803722286","1.0748109037831481","5.0355972393009285"
"EXPECTED","2.038113419147164","2.9248746353295343","1.2956971983662868","2.897540917456085","4.520174603230326"
"EXPECTED","0.7716727002440606","2.1228455599956804","1.172684622296225","3.0003987395189045","4.887728270847828"
"EXPECTED","-0.6662583524333967","2.6736652179548512","1.1681329958535283","1.9165437151475047","4.451944390552344"
"EXPECTED","1.015720385478921","2.4944868861773966","0.05210131883478908","3.38130408523411","4.472030639561"
"EXPECTED","1.0296008439001987","2.3778730344078736","0.25153180039890877","1.8802863850781901","4.783619446806735"
"EXPECTED","1.1098555273646333","0.9515884669246837","1.067784743501446","1.346597569678537","4.7148922528668455"
"EXPECTED","1.1734318732965388","2.4587330942750945","1.5513756296642836","0.9819921120172805","5.01826125435618"
"EXPECTED","3.1166124571272946","1.8613344282405824","1.2261638668978783","2.240286157712404","5.446879431831654"
"ANOMALOUS","-3.1355257653318125","4.499697440842757","-2.120223010663777","0.858908707759745","-9.901201209143355"
"EXPECTED","0.04461598892249918","2.225143587409739","0.16727393093350784","3.360508761155153","4.804513704713397"
"EXPECTED","-0.21303518742252514","1.6569204646265534","1.0508537967759612","2.5355620860692727","4.635574471936537"
"ANOMALOUS","-0.6534003882739612","3.2301245749472534","-1.8853773654086288","2.1523360465247374","-9.635326154760088"
"EXPECTED","0.5862937742865741","1.3647688891830645","-0.042740681956032756","0.3398804207563597","5.191120602796556"
"EXPECTED","2.550298387444921","1.2913322376634813","1.030020873318232","1.9621255595390696","4.829495601045785"
"EXPECTED","0.6530550518164877","1.7311421055085008","1.4310699327434842","1.7071809644627927","4.767485375622066"
"ANOMALOUS","-2.631241306037789","2.625828064960527","-1.781984478948943","1.2278991258707228","-10.284735776148306"
"EXPECTED","0.06309496041859586","2.5635571708826057","0.9698540942752194","2.4510900750173032","4.8348200638819145"
"EXPECTED","0.5070625253160704","1.6326916099348767","0.8409621188364851","2.1820311121152702","4.986400960347594"
"EXPECTED","0.6041012931026897","0.7184480804299","1.4759386827083811","2.811384325049624","5.40782953785248"
"EXPECTED","0.560843651297972","1.9579902712201218","0.8186406440626963","1.120059702561249","4.91246705271696"
"ANOMALOUS","-2.661776061045472","2.2106727819245275","-1.3866732722221444","2.389678916514681","-9.876195963886158"
"EXPECTED","1.6918047282396036","1.7935533271705832","1.4882246058931516","3.4174436537155373","5.039571220411096"
"EXPECTED","2.273033949368415","2.351215430629585","-0.0877241968174931","1.3580130062052822","5.344953262001842"
"ANOMALOUS","-0.8683353695098552","2.0235772720522993","-1.310681073050257","2.8085286607744084","-10.321289666633437"
"EXPECTED","2.6640114028404156","2.631308213704429","1.9876344729703592","2.4245105619190053","4.944003291530026"
"EXPECTED","-0.07716227982212787","2.3524418396458997","1.103943545901587","1.9091979639709526","5.25577534247404"
"EXPECTED","0.31680436349255836","3.3627506033366794","0.15482742418711415","3.0938957221271837","4.825077797088889"
"EXPECTED","1.6540436306285922","2.659637755202075","1.0662224652996417","2.667476362073679","4.752911926969914"
"EXPECTED","2.3154125744612752","0.9981254238037329","0.8553290726611191","2.351949684667002","5.012402642903838"
"ANOMALOUS","-1.0577550424416222","1.7857163185065152","-1.9339171554608088","1.8693818852877646","-9.806827282057156"
"EXPECTED","1.4155615787923554","3.041475918968908","0.7090277128551548","2.347550166366427","5.3239048156499065"
"EXPECTED","1.6142956053276585","1.2874991362505068","1.1845793553968806","2.5928560541870005","5.3622608676727355"
"ANOMALOUS","-1.280490878675331","1.2827544045851589","-1.492297723252587","2.57812454257837","-9.9182071885572"
"EXPECTED","0.8477499420361942","0.730544282398689","1.0628311898006233","1.7146812887977823","5.279314146202548"
"EXPECTED","-0.1684097759091714","1.2909165319515512","0.8416873714980897","1.6965918445264894","4.899571180978034"
"EXPECTED","1.0299860053745622","2.1033977634682435","1.2062662859715383","2.1433935489729268","5.123243159802624"
"EXPECTED","1.03762198117381","2.481280714008646","0.24759619420835466","1.580315851310463","4.955860127229232"
"ANOMALOUS","-1.156192451783482","3.349550125523921","-1.7624150278035413","2.2693711777922707","-9.878017706390214"
"ANOMALOUS","-2.09519458406488","1.559327280191913","-1.834713403592421","2.261622170224201","-10.157365886687982"
"EXPECTED","-0.6316503480396778","1.42826714918392","1.4208382441008036","1.8528107420451385","4.502617884361708"
"EXPECTED","-1.4108196877787043","1.4018813092583362","1.633346294120885","1.43567534749163","5.259139376659144"
"ANOMALOUS","-2.7197782716563754","1.820932730854234","-2.1293601536907807","1.8136269657729074","-10.008853481954981"
"EXPECTED","2.330625284882008","1.539799951539491","1.721843546289267","4.268624279433764","5.233056376020447"
"EXPECTED","0.29891826063819094","0.9852229384489368","1.283930703416103","2.821084132498439","4.912085119575689"
"EXPECTED","1.7545906722219615","2.3186371236217256","0.8582760997575904","4.249561438498862","4.733586934865591"
"EXPECTED","2.1874102698875024","1.2904922097030744","1.5315207616037758","2.6223536697946286","5.248091786222033"
"ANOMALOUS","0.1643601924393141","1.6696781009602284","-2.934781733742179","2.414703371221629","-9.980294265870164"
"EXPECTED","1.4232458840624356","2.504430637680784","1.7058776221523253","3.0523671400286156","5.3013666912040005"
"EXPECTED","0.147881326922374","0.7851716746665534","0.8993272918109716","2.343107048819073","5.129403087647301"
